"name","gender"
"BROVIN Aleksey","Men"
"HVOSTUNKOVA Svetlana","Women"
"SARIKOV Pavel","Men"
"NIKOLAEV Sergey","Men"
"MCGUFFIN Dylan","Men"
"AKHMADIYEV Yerdos","Men"
"JAKOVLEV Dmitriy","Men"
"TIMASHOV Alexey","Men"
"KNIAZEV Alexey","Men"
"GOLUB Dmitriy","Men"
"GANIN Evgeniy","Men"
"ABRAMOVA Ekaterina","Women"
"POLENOVA Karina","Women"
"SUBBOTINA Alina","Women"
"MURAVEVA Zhanna","Women"
"KONDRYSHEV Andrey","Men"
"BONDARENKO Yevgeniy","Men"
"FIRSOV Artur","Men"
"TITOV Artem","Men"
"KONDRASHOV Dmitriy","Men"
"NOSKOV Alexey","Men"
"KLIUKVIN Evgeniy","Men"
"AXELSSON Erik","Men"
"SHKLYAEV Mikhail","Men"
"CHUCHUGANOV Yordan","Men"
"PARK Seong-Beom","Men"
"SURKOV Nikita","Men"
"VIACHESLAVOVA Natalia","Women"
"KHALKOVA Yulia","Women"
"AVERINA Anna","Women"
"KALVAA Anne Kjersti","Women"
"SAKURAI Takeshi","Men"
"LESSARD Michael","Men"
"ROMANOVA Nina","Women"
"VASSILCHENKO Alyona","Women"
"SHEVCHENKO Anna","Women"
"SERONOSOVA Polina","Women"
"KLISZ Pawel","Men"
"NOVOTNY Michal","Men"
"HAMOUMRAOUI Bertrand","Men"
"SIRAZETDINOV Bulat","Men"
"RIIPI Juho","Men"
"OSCHEPKOVA Evgenija","Women"
"KHRAMTSOVA Ekaterina","Women"
"KALININA Viktoria","Women"
"LUBANETS Evgenia","Women"
"ZHAMBALOVA Alisa","Women"
"ZHUKOVA Natalia","Women"
"YUDINA Alexandra","Women"
"KRYLOVA Anna","Women"
"NECHAEVSKAYA Anna","Women"
"CHERDANTSEVA Jaroslava","Women"
"TOROPOVA Tatiana","Women"
"REPNITSYNA Olga","Women"
"KINZIAGULOVA Diana","Women"
"NIKITINA Galina","Women"
"YUDINA Vasilina","Women"
"RUDENKO Natalia","Women"
"SHUNIAEVA Nadezhda","Women"
"BEZINA Alexandra","Women"
"PODOPRIGORA Ksenia","Women"
"MOSKALENKO Anastasia","Women"
"TOLSTYKH Polina","Women"
"GAIANOVA Elmira","Women"
"SHILLER Anna","Women"
"MITROFANOVA Daria","Women"
"LIKHACHEVA Maria","Women"
"ALEXESHNIKOVA Alexandra","Women"
"TARKHANOVA Anna","Women"
"TIMINA Anastasia","Women"
"VLASOVA Anastasia","Women"
"SAULENKO Yana","Women"
"CHERNOUSOVA Vera","Women"
"MOKOSEEVA Anna","Women"
"USTIUGOV Sergey","Men"
"VICHUZHANIN Kirill","Men"
"GAVRILOV Yuriy","Men"
"KONDRAT Maxim","Men"
"KULESHOV Alexander","Men"
"PONOMAREV Andrey","Men"
"SAFIULLIN Rifat","Men"
"KRIUCHKOV Nikolay","Men"
"TARASOV Roman","Men"
"BEREZIN Egor","Men"
"MATVEEV Ivan","Men"
"MELNIK Alexey","Men"
"SOROKIN Mikhail","Men"
"SALNIKOV Dmitriy","Men"
"GOLOVIN Anton","Men"
"GULIAEV Alexander","Men"
"KOROLEV Vadim","Men"
"KOVALENKO Roman","Men"
"BOGDANOV Anatoliy","Men"
"SANNIKOV Ilja","Men"
"SEZEMOV Jakov","Men"
"FALEEV Artem","Men"
"PORSEV Vladimir","Men"
"KONOVALENKO Artem","Men"
"HABAROV Nikita","Men"
"SHEVOCHKIN Artem","Men"
"RAKHIMBAEV Almas","Men"
"DERIUSHEV Ivan","Men"
"YUVONEN Larion","Men"
"IVANOV Vladimir","Men"
"KHOKHRIAKOV Grigoriy","Men"
"NIKOLAEV Andrey","Men"
"KULEEV Konstantin","Men"
"LOBOV Konstantin","Men"
"MOSHKOVTSEV Vasiliy","Men"
"ZUBTSOV Artem","Men"
"YAKIMOV Pavel","Men"
"SELIANINOV Alexander","Men"
"KOTENKO Andrei","Men"
"MELNICHENKO Andrey","Men"
"KATAEV Denis","Men"
"DROBOT Ivan","Men"
"KANTSEBURA Alexander","Men"
"PUSHKIN Vasiliy","Men"
"NIKITIN Vladimir","Men"
"MALKOV Valeriy","Men"
"KHAIAN Nikita","Men"
"KHAUSTOV Jaroslav","Men"
"ZELENKIN Sergey","Men"
"KUZNETSOV Ilia","Men"
"GARIFULLIN Adel","Men"
"SEDOV Vladislav","Men"
"KARKIN Vladimir","Men"
"SMETANIN Nikita","Men"
"ERMOLENKO Nikita","Men"
"SIMONOV Alexey","Men"
"SHILIAEV Viktor","Men"
"OSIPENKO Alexander","Men"
"VDOVIN Alexander","Men"
"BOLSHAKOVA Ekaterina","Women"
"SLEZKINA Zinaida","Women"
"AKKUZINA Elizaveta","Women"
"PODOROZHNIAK Anna","Women"
"KVARATSKHELIA Lali","Women"
"YADOVINA Ekaterina","Women"
"KOVALEVA Polina","Women"
"REINKING Tyler","Men"
"SCRIMGEOUR Maxfield","Men"
"PASTORE Gino","Men"
"MCGARTHWAITE Dylan","Men"
"DELINE Callan","Men"
"SUNDLING Jonna","Women"
"LUNDKVIST Helena","Women"
"PISKE Haley","Women"
"HANNAH Emily","Women"
"PAULSEN Pia Helene","Women"
"HIPPE Even Saeteren","Men"
"MOHOLT Even","Men"
"GRZEBISZ Natalia","Women"
"DAMASO Fabia","Women"
"KOHLER Tonja","Women"
"VONTOBEL Julia","Women"
"MEIER Selina","Women"
"MERCIER Jeromine","Women"
"SPITTLE Ashleigh","Women"
"MARADAN Kim","Women"
"RUEESCH Jason","Men"
"BIRBAUM Fabian","Men"
"SPIESS Philipp","Men"
"HAMMER Simon","Men"
"BRUCHEZ Fabien","Men"
"MERCIER Alix","Men"
"NORMAND Jeremy","Men"
"KURT Lukas","Men"
"WEBER Pascal","Men"
"ZELLER David","Men"
"MAURON Chris","Men"
"SCHULER Markus","Men"
"THORN Gabriel","Men"
"SHANG Jincai","Men"
"BURMAN Jens","Men"
"HEDLUND Anton","Men"
"SUNESSON Maans","Men"
"NICOLLIER Philippe","Men"
"BJOERN Linnea","Women"
"AXELSSON Ulrika","Women"
"HENRIKSSON Sofia","Women"
"DYVIK Anna","Women"
"DAHLQVIST Maja","Women"
"LOCKNER Jackline","Women"
"NYSTROEM Julia","Women"
"ANDERSSON Matilda","Women"
"RUUS Marcus","Men"
"LENNARTSSON Lucas","Men"
"OEBERG Simon","Men"
"LAGESON Simon","Men"
"SOEDERLUND Erik","Men"
"ENGSTROEM Jacob","Men"
"JOHANSSON Gustav","Men"
"TORESSON Zackarias","Men"
"PETTERSSON Jonas","Men"
"PERSSON Johan","Men"
"JONSSON Axel","Men"
"FAHLEN Tom","Men"
"AASTROEM Anton","Men"
"BOMAN Jesper","Men"
"STROEM Jonathan","Men"
"NILSSON August","Men"
"OEMAN Erik","Men"
"MOGHDID Alireza","Men"
"SHEMSHAKI Yasin","Men"
"ZINNATOVA Alina","Women"
"ZUBOV Anatoliy","Men"
"ANDRUTSKIY Andrey","Men"
"ZVUKOV Andrey","Men"
"ATTALI Sofia","Women"
"MACLEAN Alannah","Women"
"MONCION-GROULX Dominique","Men"
"RICHARDS Geoffrey","Men"
"DUPUIS Paul","Men"
"MONETTE Nick","Men"
"MAHONEY Alex","Men"
"KNOP Petr","Men"
"KURA Hynek","Men"
"URGELA Erik","Men"
"DZIADKOWIEC-MICHON Mariusz","Men"
"FELLNER Adam","Men"
"ANTOS Jakub","Men"
"MOTOR Konrad","Men"
"SVARC Martin","Men"
"KRAUS Jakub","Men"
"UUSIVIRTA Risto","Men"
"MOILANEN Vilho","Men"
"HYNCICOVA Petra","Women"
"KLEMENTOVA Barbora","Women"
"LETOCHA Urszula","Women"
"KLACLOVA Sarka","Women"
"MACIULEWICZ Marzena","Women"
"BIELECKA Dominika","Women"
"MARTIKKALA Sanna","Women"
"NURMI Leena","Women"
"CARLYLE John","Men"
"LOCKE Julien","Men"
"CHEREZOV Maxim","Men"
"ZUBKOV Ivan","Men"
"SOLODOV Ivan","Men"
"AYSMONT Denis","Men"
"FILIPPOV Alexander","Men"
"BABICHEV Andrey","Men"
"BOUFFARD-NESBITT Olivia","Women"
"BARTON Jake","Men"
"CALDWELL Patrick","Men"
"RABON Thomas","Men"
"MOONEY Heather","Women"
"MCDERMOTT Cambria","Women"
"PERRYMAN Erin","Women"
"FESHINA Evgenia","Women"
"ROMANOVA Yulia","Women"
"BANNIKOVA Natalia","Women"
"VOKUEV Ermil","Men"
"PETROV Artur","Men"
"SAFONOV Ivan","Men"
"PETROV Kirill","Men"
"TAIPOV Almaz","Men"
"GRISHIN Andrey","Men"
"PROKHOROVA Varvara","Women"
"STECK Renato","Men"
"MEIER Dominik","Men"
"GORT Lukas","Men"
"NAEPFLIN Severin","Men"
"SHIMIZUME Atsushi","Men"
"YOSHIDA Yuma","Men"
"EBINA Takanori","Men"
"NARUSE Kaichi","Men"
"KODAMA Shohei","Men"
"KOJIMA Yuji","Men"
"SATO Masataka","Men"
"NISHIDA Jumpu","Men"
"ISHIKAWA Jun","Men"
"YAMADA Hiroshi","Men"
"IIZUKA Tsuyoshi","Men"
"SUZUKI Takahiro","Men"
"KOBAYASHI Yohsuke","Men"
"KOJIMA Hironori","Men"
"FUJITA Yuhei","Men"
"SATO Taichi","Men"
"MYSEV Dmitriy","Men"
"TAKEDA Chinatsu","Women"
"OHTSUKA Yuuka","Women"
"KAISAKA Yu","Women"
"OHDAIRA Maki","Women"
"TANAKA Yukari","Women"
"STOROZHILOVA Daria","Women"
"PISKE Cara","Women"
"LIOTTA Annie","Women"
"MCNAMEE Hilary","Women"
"LOAN Kinsey","Women"
"GILL Katie","Women"
"ROSS Jordyn","Women"
"KANADY Mackenzie","Women"
"MCPHETRES Alyson","Women"
"BREED Elena","Women"
"TALBOT Silas","Men"
"MAHLEN Forrest","Men"
"MORGAN Cole","Men"
"ROSEBERRY Vincent","Men"
"MAIFELD-CARUCCI Akeo","Men"
"KATTNIG Fabian","Men"
"WALDNER Jan","Men"
"PLESSNITZER Kevin","Men"
"KERN Dominik","Men"
"GOTTHALMSEDER Alexander","Men"
"STADLBAUER Sebastian","Men"
"DOPPELREITER Martin","Men"
"ZLOEBL Thomas","Men"
"MAMKIN Viktor","Men"
"MALAFIEV Andrey","Men"
"POPOV Vitaliy","Men"
"NIKOLAEV Artem","Men"
"EVSTAFIEV Georgiy","Men"
"SEEBACHER Anna","Women"
"SCHIMPL Sophie","Women"
"MALEVANNAIA Ksenia","Women"
"KOZEKAEVA Maria","Women"
"BEREZHNAIA Irina","Women"
"TAKIZAWA Kozue","Women"
"BJOERKLUND Emma","Women"
"JONSSON Ida","Women"
"NOVAK Jack","Men"
"PURDON Matthias","Men"
"MACISAAC-JONES Maya","Women"
"HAGBERG Ingrid","Women"
"LEMIRE Gabrielle","Women"
"TOWNSEND Sebastien","Men"
"WILLIAMS Ezekiel","Men"
"KILROY Greg","Men"
"LAPOINTE Simon","Men"
"FOSTER Angus","Men"
"NIEDERBERGER Maya","Women"
"LECHNER Fabio","Men"
"TKACHENKO Nikita","Men"
"HAUBER Thomas","Men"
"TRENKLE Tobias","Men"
"WUERZ Ferdinand","Men"
"PFAB Johannes","Men"
"STIEBRITZ Christian","Men"
"BAUERMEISTER Fabian","Men"
"ZIERLER Tina","Women"
"UNTERWEGER Lisa","Women"
"MANDRIKA Olga","Women"
"CARL Victoria","Women"
"HERRMANN Nadine","Women"
"KREHL Sofie","Women"
"MUELLER Franziska","Women"
"SHAVEL Aliaksandr","Men"
"DE FABIANI Francesco","Men"
"STROLIA Tautvydas","Men"
"PAPASIS Georgios","Men"
"CAPPEL Makayla","Women"
"OLEKH Viktoriya","Women"
"KOVALOVA Natalija","Women"
"TONOYAN Lilit","Women"
"GALSTYAN Katya","Women"
"YOU Ja-Young","Women"
"JU Hye-Ri","Women"
"JEONG Jong-Won","Men"
"KIM Tae-Sung","Men"
"ZANON Stefania","Women"
"KARCHUKOVA Alina","Women"
"SERRATORE Mia","Women"
"VEERPALU Anette","Women"
"DAMSHKALNS Juris","Men"
"RANCOURT Alexia","Women"
"MCMAHON Kaitlyn","Women"
"KORSAKOV Sergey","Men"
"JOLLER Christoph","Men"
"FAEHNDRICH Nadine","Women"
"MUIZHNIECE Anda","Women"
"HEYES Kajsa","Women"
"LAGER Joel","Men"
"ERIKSSON Viktor","Men"
"ANDREE Fredrik","Men"
"SEGECOVA Eva","Women"
"HOLIGA Jan","Men"
"TUKA Ondrej","Men"
"KRUEGER Simen Hegstad","Men"
"REISTAD Petter","Men"
"TORGERSEN Jens Gunnar","Men"
"TROLLEBOE Dag Frode","Men"
"TEFRE Gjoeran","Men"
"KLEMETSDAL Oeystein S","Men"
"BJERKRHEIM Kjetil Andre","Men"
"GUNNULFSEN Mikael","Men"
"HUNDSETH Johan","Men"
"VESTLI Torstein","Men"
"HAGA Magne","Men"
"TURTVEIT Vebjoern","Men"
"SKOGSTAD Per Harald","Men"
"WESTGAARD Markus Johansen","Men"
"ANDERSEN Fredrik Ole Oldereid","Men"
"SULLAND Martin","Men"
"HOLM Markus Emaus","Men"
"HAALAND Endre Nyberg","Men"
"HOLEN Espen Honganvik","Men"
"SORSELL Emil Myrvang","Men"
"HOEL Johan","Men"
"MYSEN Eirik","Men"
"HEIMDAL Eivind Krane","Men"
"HAGERUP Johannes Soerli","Men"
"MUREN Lars Maukon","Men"
"SUGAREN Oliver","Men"
"KJONERUD Kristian A","Men"
"BRAATHEN Marcus","Men"
"RISETH Martin","Men"
"MATHISEN Runar Skaug","Men"
"ENGAN Sondre","Men"
"VAKSDAL Fridtjof","Men"
"SUHR Bjoern Vidar","Men"
"KJAERNSLI Henrik","Men"
"EK Aleksander Dyrberg","Men"
"SYRSTAD Torleif","Men"
"RINGEN Anton Killi","Men"
"TREFALL Einar","Men"
"FOLKVORD Ingvar","Men"
"STADAAS Kasper","Men"
"HOFFSBAKKEN Erik K","Men"
"GROEVDAL Fredrik","Men"
"TYSSELAND Sondre","Men"
"NILSEN Vegard Bjerkreim","Men"
"SOLVANG Eirik","Men"
"PAULE Joergen Dahl","Men"
"VIK Lars Hagelsteen","Men"
"HABOSTAD Lars Falsen","Men"
"HAGEN Eirik Ek","Men"
"FINNE Eirik","Men"
"SAETERMO Isak","Men"
"VEDVIK Emil","Men"
"HANDELAND Sondre","Men"
"MOEEN Lars Andre","Men"
"ASDOEL Eirik","Men"
"ULSRUD Steffen Grue","Men"
"TJELLE Johan","Men"
"BERG Stian","Men"
"POLLEN Roger Oeye","Men"
"SJOELI Mattis","Men"
"ANDERSEN Kristian Tobias","Men"
"BLINDHEIM Eivind Maurseth","Men"
"TORGERSEN Sebastian","Men"
"LARSEN Oeyvind","Men"
"ANKERSEN Kristian","Men"
"RISETH Jonas","Men"
"JANSEN Ola Raaum","Men"
"SALVADORI Giandomenico","Men"
"RONCADOR Mario","Men"
"URBANI Simone","Men"
"STENSAAS Magnus","Men"
"BORGNES Mathias","Men"
"PARISSE Clement","Men"
"TAUGBOEL Haavard Solaas","Men"
"TEKSNES Morten","Men"
"DHEYRIAT Mathias","Men"
"POUYE Alexandre","Men"
"ROSTOVTSEV Dmitriy","Men"
"PHILIPOT Mickael","Men"
"VEERPALU Andreas","Men"
"TANEL Matteo","Men"
"LINDVALL Christoffer","Men"
"KILP Marko","Men"
"TIMIS SCHIOPU Liviu","Men"
"SEGEC Andrej","Men"
"SULEK Miroslav","Men"
"CAPPELLETTI Marco","Men"
"SARA Peter","Men"
"EGLITIS Viesturs","Men"
"YAREMENKO Kostyantyn","Men"
"MOSKALENKO Oleksandr","Men"
"DURSUN Hamza","Men"
"LABANDA Jesus","Men"
"BJOERNSGAARD Marthe","Women"
"JEVNE Karianne","Women"
"NORDGAARDEN Sigrid","Women"
"ALNAES Anikken Gjerde","Women"
"NAKSTAD Ingeranne Stroem","Women"
"KONGSTEN Emilie","Women"
"ROBERTSEN Marit","Women"
"JANSSON Lena","Women"
"GUSSIAAS Mari Stoeen","Women"
"MIKKELSEN Henriette Heitmann","Women"
"DJUKASTEIN Hege","Women"
"SANDSENGEN Siri","Women"
"MAABOE Pia Sofie","Women"
"LOEVLIEN Ine","Women"
"JENSEN Marte","Women"
"GRUBBMO Anne Lise","Women"
"NORDSKAR Sylvia Thorson","Women"
"MYHRE Charlotte","Women"
"KARLSENG Agnes","Women"
"ROEE Ingeborg Treu","Women"
"SKAARSETH Stine","Women"
"GANGSOE Marie Renee Soerum","Women"
"ESPNES Hilde","Women"
"HAUGLAND Kristin","Women"
"GOVASMARK Mia","Women"
"BRAUTASET Camilla","Women"
"SNILDALSLI Wenche Aune","Women"
"STURZ Giulia","Women"
"KASSLATTER Elisa","Women"
"MURUD Thea Krokan","Women"
"LANDHEIM Hilde Losgaard","Women"
"THEODORSEN Silje","Women"
"VARJUS Hanna","Women"
"ERIKSEN Linn","Women"
"PIASCO Emanuela","Women"
"BUKINICH Maryna","Women"
"DEVAUX Julia","Women"
"SHATALOVA Oksana","Women"
"VIGNAROLI Martina","Women"
"FERENCZ Katalin","Women"
"GODIN Marie Caroline","Women"
"LUKONINA Ina","Women"
"PETITJEAN Mathilde-Amivi","Women"
"RASTIC Ajlan","Men"
"AGGELIS Apostolos","Men"
"STARCEVIC Marko","Men"
"LOPATIC Stefan","Men"
"STANOESKI Toso","Men"
"KOLAROSKA Marija","Women"
"MONDLOVA Katerina","Women"
"HADZIFEJZOVIC Dzevad","Men"
"PAPP Ildiko","Women"
"SAVEI Abolfazl","Men"
"STANOESKI Toni","Men"
"MENN Jan-Nino","Men"
"VOSSHAGEN Eric","Men"
"DANUSER Dajan","Men"
"CAPELLI Marino","Men"
"MIOSGA Juri","Men"
"MRKONJIC Markus","Men"
"CRV Benjamin","Men"
"BIEDERMANN Michael","Men"
"CEBULLA Marius","Men"
"BASSETTI Giacomo","Men"
"MALNAR Lovro","Men"
"STRUEBEL Josua","Men"
"STEINER Cédric","Men"
"MILDE Marco","Men"
"GATTI Raphael","Men"
"SIMENC Miha","Men"
"VOEGELI Martin","Men"
"THIER Maximilian","Men"
"HENNIG Katharina","Women"
"GERBER Tanja","Women"
"ARNOLD Stefanie","Women"
"KLEMENCIC Anita","Women"
"WALCHHOFER Barbara","Women"
"HIERNICKEL Lydia","Women"
"SPIESS Selina","Women"
"BERCHTOLD Jasmin","Women"
"PFENNICH Julia","Women"
"AMBUEHL Livia","Women"
"ZAVBI KUNAVER Anja","Women"
"HOELZLE Svenja","Women"
"PEROTTI Manuel","Men"
"DOLAR Miha","Men"
"PUIGDEFABREGAS Marcos","Men"
"KANTONIEMI Joonas","Men"
"JARVENPAA Markus","Men"
"ALEV Alvar Johannes","Men"
"PITKANEN Jouni","Men"
"SAKSA Tuomas","Men"
"SALMELIN Johan","Men"
"BRIEDIS Ingmars","Men"
"RASANEN Riikka-Liisa","Women"
"BURTSEVA Elizaveta","Women"
"HOLOPAINEN Mira","Women"
"KOMONEN Inka","Women"
"HOLOPAINEN Laura","Women"
"AASLIN Simon","Men"
"ENGDAHL Petter","Men"
"ANDERSSON Linda","Women"
"CHUDOBA Patryk","Men"
"PEER Matthias","Men"
"GABRIELSEN Sjur","Men"
"HOEST Anders Moelmen","Men"
"THORSTENSEN Erik Lippestad","Men"
"HOLTH Chrisander Skjoenberg","Men"
"WICHERSKI Will","Men"
"LIE Sturla","Men"
"PEDERSEN Krister Aaen","Men"
"STROEMHOLT Rune","Men"
"KVAALE Eivind Romberg","Men"
"GUNDERSEN Simon Fredrik","Men"
"LAMOEY Kristoffer","Men"
"SUNDSVIK Espen","Men"
"ULVANG Joergen Saeternes","Men"
"VALOEY Elias","Men"
"JACOBSEN Tobias Thoernquist","Men"
"LANDE Georg","Men"
"TORVIK Truls","Men"
"FJELD Didrik","Men"
"NYSAETER Erlend","Men"
"TJETLAND Renate Bergset","Women"
"FORNES Trude Nonstad","Women"
"SUNDSVIK Line","Women"
"KJELLBERGVIK Anette","Women"
"DAHLEN Helene Albertsen","Women"
"WATSON Paul","Men"
"DE NYS Erik","Men"
"CROUFER Jean-Francois","Men"
"HEGAN Larry","Men"
"LUKIANOVA Elena","Women"
"BURIANINA Ekaterina","Women"
"ERMILIN Viktor","Men"
"KOSARAC Dejana","Women"
"BOROVCANIN Snezana","Women"
"NILSEN Markus Norum","Men"
"ZHOU Hu","Men"
"KISELEV Artem","Men"
"CHEKULAEV Dmitriy","Men"
"YOLTUKHOVSKYY Oleg","Men"
"ALESHINA Tatiana","Women"
"BEREZIN Vladimir","Men"
"BEREZIN Eduard","Men"
"LAZORAK Volodimir","Men"
"KORDUTCH Jacob","Men"
"AIRAKSINEN Elsa","Women"
"HONKIMAA Antti","Men"
"PIAZZA Camillo","Men"
"SKROVE Ole","Men"
"LOEFALD Gjermund","Men"
"MICHALOVSKY Rudolf","Men"
"SATO Tomoki","Men"
"LEE Geon-Yong","Men"
"HWANG Jun-Ho","Men"
"KIM Min-Wook","Men"
"CHA I-Re","Women"
"KIM Hyun-Woo","Men"
"HAN Da-Som","Women"
"SHIN Ji-Su","Women"
"SEGESSENMANN Markus","Men"
"SEIDEL Bertram","Men"
"BUCHS Emanuel","Men"
"BURLAKOV Juri","Men"
"SAURETTE Matthew","Men"
"DUK Evgeniy","Men"
"RUDAKOV Pavel","Men"
"KEEFFE Madison","Women"
"PATAPOVICH Krystsina","Women"
"DELOCHE Christophe","Men"
"BAILEY Karla","Women"
"NORDLI Simen Engbretsen","Men"
"HAMNES Vegard","Men"
"MOGSTAD Berit","Women"
"EVJESTAD Hallvard","Men"
"AGNELLET Gerard","Men"
"WEYER Tobias","Men"
"TRNKA Anna","Women"
"FROLOV Vladimir","Men"
"MARJAMAA Mikko","Men"
"HALONEN Jaakko","Men"
"FRIMAN Juho","Men"
"TUTT Alasdair","Men"
"MONTGOMERY Nick","Men"
"POLLOCK Mark","Men"
"LEE Yeong-ae","Women"
"ROMANOWICZ Emilia","Women"
"HALE Sarah","Women"
"MOLANDER KRISTIANSEN Moa","Women"
"SLOTTE Hanna","Women"
"NEPRYAEVA Natalia","Women"
"MYLLYKOSKI Emilia","Women"
"GOMENIUK Alexandra","Women"
"EGAN Laurel Clare","Women"
"ZABRODINA Olga","Women"
"KALIPENOVA Zura","Women"
"CHERVOTKIN Alexey","Men"
"KOCHETKOV Alexander","Men"
"KHRIPUNOV Sergey","Men"
"TIMOKHIN Roman","Men"
"KRASOVSKYY Oleksiy","Men"
"MUKHIN Rinat","Men"
"CHELENKO Oleksandr","Men"
"SEROV Maxim","Men"
"SARIOLA Joel","Men"
"TERENTJEV Stepan","Men"
"HIETANEN Markus","Men"
"JOENSUU Joona","Men"
"BIKSHE Indulis","Men"
"KRONBERG Christian","Men"
"NASSAR Martin","Men"
"VUORINEN Lauri","Men"
"PYRRO Alisa","Women"
"DURKINA Lidia","Women"
"GORDEYCHENKO Ekaterina","Women"
"KIRILLOVA Anastasia","Women"
"MAYNGARDT Anastasia","Women"
"LAZARENKO Palina","Women"
"PRIBYLOVA Kristina","Women"
"ZHIBINOVA Irina","Women"
"RESHETNIKOVA Elena","Women"
"CHAPARINA Anna","Women"
"KUZNETSOVA Nadezhda","Women"
"MARTYNENKO Irina","Women"
"ZABORSKAIA Svatlana","Women"
"BAYAZITOVA Aida","Women"
"RYGALINA Anastasia","Women"
"GOLOVAN Diana","Women"
"ZUBKOV Alexey","Men"
"KUZMINYKH Alexey","Men"
"TELEGIN Alexander","Men"
"SHEMIAKIN Alexey","Men"
"DYAKONOV Alexander","Men"
"OSIPOVA Anastasia","Women"
"SHAFIKOVA Aygul","Women"
"RAZLIVALOVA Daria","Women"
"ZAKIROV Ilnaz","Men"
"AZANOV Vladislav","Men"
"SHIROBOKOV Roman","Men"
"KADYAEV Nikolay","Men"
"LUBNIN Dmitriy","Men"
"PONOMAREV Dmitriy","Men"
"NIKULINA Anastasia","Women"
"SEMIKOV Ilia","Men"
"VANEEV Vladislav","Men"
"DURKIN Stepan","Men"
"ROGANOV Sergey","Men"
"GORSHNEV Andrey","Men"
"MIRONOV Alexander","Men"
"DAVLETBAEVA Marina","Women"
"KANEVA Maria","Women"
"BELORUKOVA Yulia","Women"
"FILIPPOV Alexey","Men"
"BAKANOV Alexander","Men"
"SALAKHOV Marat","Men"
"LATAEV Denis","Men"
"KORONOV Petr","Men"
"MCCREREY Tucker","Men"
"BOUCHER Ian","Men"
"SHANLEY Christian","Men"
"O CONNELL Mary","Women"
"NEWMAN Lucy","Women"
"MADDEN Patrick","Men"
"ROSE Mary","Women"
"FLANDERS Alice","Women"
"YEATON Jessica","Women"
"HALVORSEN Heidi","Women"
"CIRELLI Mary Kate","Women"
"BAANGMAN Hedda","Women"
"BJOERN Mimmi","Women"
"VINSA Lisa","Women"
"VIKMAN Hanna","Women"
"VIRTALA Julia","Women"
"SVENSSON Oskar","Men"
"PERSSON Erik","Men"
"VINSA Emil","Men"
"FJAELLBORG Henrik","Men"
"BLASSNIG Clemens","Men"
"KUGLER Simon","Men"
"PRIPICI Florin Daniel","Men"
"PALICI Viorel Andrei","Men"
"GARBIEN Tomasz","Men"
"KYRIAZIS Dimitrios","Men"
"MAIERHOFER Magdalena","Women"
"SARA Erzebet Emilia","Women"
"BAJKO Reka","Women"
"ROMANI Simone","Men"
"CANCLINI Alice","Women"
"KROMER Marie","Women"
"VULLIET Constance","Women"
"PESSEY Iris","Women"
"DAMIANI Lea","Women"
"CHOPARD LALLIER Celine","Women"
"CHANAVAT Lucas","Men"
"AGNELLET Antoine","Men"
"SCHWARTZ Louis","Men"
"JOUVE Richard","Men"
"ROGUET Victor","Men"
"CHAUVIN Valentin","Men"
"TIBERGHIEN Jean","Men"
"BEIRAMI Samaneh","Women"
"REZASOULTANI Farzaneh","Women"
"SAVOJI ASL Golnaz","Women"
"KIASHEMSHAKI Azadeh","Women"
"KIASHEMSHAKI Yaghoob","Men"
"PANISI Gilberto","Men"
"CIOANCA Alin Florin","Men"
"COJOCARU Luca Daniel","Men"
"KUTUZOV Egor","Men"
"KOLOMIN Evgeniy","Men"
"DRUSYS Jaunius","Men"
"SELLER Ludek","Men"
"BESTAK Jonas","Men"
"PRADZIAD Andrzej","Men"
"HOJDEKR Martin","Men"
"BRIL Dawid","Men"
"SUCHWALKO Wojciech","Men"
"CHOWANIAK Mateusz","Men"
"SLABANJA Manca","Women"
"VOLODINA Anastasia","Women"
"KLEMENTOVA Andrea","Women"
"RUCKI Bartlomiej","Men"
"NORTHUG Even","Men"
"SUNDMAN Edvard","Men"
"MIKKELSEN Eirik","Men"
"GRAHN Jonathan","Men"
"PERSSON Markus","Men"
"LINDMARK Viktor","Men"
"SANDSTROEM Bjoern","Men"
"OLSSON Sebastian","Men"
"PERSSON Emil","Men"
"OTTOSSON Henrik","Men"
"JONSSON Olle","Men"
"SUOMI OLSSON Oskar","Men"
"SUNDSTROEM Gustav","Men"
"STENSTROEM Hannes","Men"
"HERMANSSON Pontus","Men"
"HOPSTADIUS Felix","Men"
"EDSTROEM Eddie","Men"
"ROOS Olov","Men"
"PERSSON Anton","Men"
"VAENN Maarten","Men"
"ANDERSSON Daniel","Men"
"SOEDERSTEN Daniel","Men"
"EKLOEF Johannes","Men"
"AUNE Truls Troean","Men"
"ROENNOLS Jens","Men"
"HAMMARLUND Fredrik","Men"
"TAERNING Ludwig","Men"
"STONOR Eirik","Men"
"FERRIE Colin","Men"
"OLSSON Sandra","Women"
"FORSLIN Erika","Women"
"ERIKSSON Hanna","Women"
"JOHANSSON Angelica","Women"
"JONSSON Josefin","Women"
"STROEMBERG Emma","Women"
"MAARTENSSON Cecilia","Women"
"CAVALLIN Johanna","Women"
"NERGAARD Naima","Women"
"SVENSSON Andreas","Men"
"MONTEN Henrik","Men"
"EMILSSON Martin","Men"
"MARUHA Pavel","Men"
